119,just,0
180,just,0
203,just,0
230,just,0
231,just,0
233,just,0
276,just,0
299,just,0
358,just,0
471,just,0
491,just,0
541,just,0
569,just,0
570,just,0
572,just,0
608,just,0
675,just,0
700,just,0
729,just,0
742,just,0
765,just,0
773,just,0
781,just,0
805,just,0
829,just,0
862,just,0
877,just,0
919,just,0
920,just,0
951,just,0
1004,just,0
1027,just,0
1030,just,0
1033,just,0
1048,just,0
1054,just,0
1056,just,0
1057,just,0
1093,just,0
1095,just,0
1150,just,0
1151,just,0
1168,just,0
1193,just,0
1213,just,0
1249,just,0
1265,just,0
1297,just,0
1332,just,0
1392,just,0
1404,just,0
1478,just,0
1479,just,0
1536,just,0
1541,just,0
1548,just,0
1580,just,0
1591,just,0
1592,just,0
1693,just,0
1708,just,0
1711,just,0
1775,just,0
1795,just,0
1,last,1
11,last,1
44,last,1
64,last,1
80,last,1
89,last,1
95,last,1
96,last,1
99,last,1
107,last,1
112,last,1
120,last,1
134,last,1
135,last,1
144,last,1
145,last,1
146,last,1
149,last,1
158,last,1
160,last,1
167,last,1
174,last,1
175,last,1
176,last,1
179,last,1
191,last,1
195,last,1
206,last,1
209,last,1
213,last,1
243,last,1
249,last,1
252,last,1
253,last,1
263,last,1
284,last,1
286,last,1
304,last,1
311,last,1
335,last,1
352,last,1
355,last,1
366,last,1
375,last,1
378,last,1
386,last,1
405,last,1
408,last,1
419,last,1
420,last,1
428,last,1
432,last,1
441,last,1
459,last,1
461,last,1
466,last,1
468,last,1
482,last,1
483,last,1
487,last,1
501,last,1
509,last,1
519,last,1
535,last,1
556,last,1
559,last,1
580,last,1
630,last,1
632,last,1
633,last,1
637,last,1
645,last,1
659,last,1
661,last,1
667,last,1
673,last,1
680,last,1
685,last,1
689,last,1
698,last,1
714,last,1
721,last,1
723,last,1
740,last,1
743,last,1
749,last,1
751,last,1
784,last,1
785,last,1
791,last,1
792,last,1
794,last,1
808,last,1
809,last,1
813,last,1
814,last,1
820,last,1
823,last,1
827,last,1
830,last,1
837,last,1
858,last,1
872,last,1
888,last,1
890,last,1
891,last,1
894,last,1
903,last,1
908,last,1
923,last,1
933,last,1
952,last,1
960,last,1
961,last,1
987,last,1
990,last,1
991,last,1
999,last,1
1025,last,1
1029,last,1
1040,last,1
1044,last,1
1055,last,1
1069,last,1
1083,last,1
1092,last,1
1100,last,1
1101,last,1
1107,last,1
1110,last,1
1119,last,1
1126,last,1
1127,last,1
1137,last,1
1141,last,1
1160,last,1
1162,last,1
1166,last,1
1170,last,1
1188,last,1
1190,last,1
1196,last,1
1199,last,1
1231,last,1
1236,last,1
1246,last,1
1250,last,1
1252,last,1
1275,last,1
1282,last,1
1295,last,1
1307,last,1
1315,last,1
1336,last,1
1347,last,1
1357,last,1
1361,last,1
1368,last,1
1372,last,1
1378,last,1
1384,last,1
1388,last,1
1390,last,1
1405,last,1
1406,last,1
1407,last,1
1408,last,1
1409,last,1
1437,last,1
1443,last,1
1464,last,1
1481,last,1
1497,last,1
1498,last,1
1500,last,1
1508,last,1
1515,last,1
1522,last,1
1527,last,1
1535,last,1
1537,last,1
1539,last,1
1540,last,1
1549,last,1
1557,last,1
1575,last,1
1582,last,1
1587,last,1
1594,last,1
1598,last,1
1610,last,1
1611,last,1
1615,last,1
1618,last,1
1623,last,1
1666,last,1
1669,last,1
1674,last,1
1676,last,1
1684,last,1
1699,last,1
1707,last,1
1709,last,1
1717,last,1
1730,last,1
1752,last,1
1756,last,1
1791,last,1
1792,last,1
6,now,2
16,now,2
50,now,2
58,now,2
78,now,2
130,now,2
159,now,2
162,now,2
220,now,2
287,now,2
288,now,2
289,now,2
292,now,2
318,now,2
337,now,2
338,now,2
339,now,2
353,now,2
372,now,2
404,now,2
418,now,2
429,now,2
431,now,2
446,now,2
531,now,2
576,now,2
605,now,2
606,now,2
620,now,2
720,now,2
778,now,2
869,now,2
968,now,2
969,now,2
972,now,2
980,now,2
1005,now,2
1013,now,2
1058,now,2
1123,now,2
1135,now,2
1147,now,2
1187,now,2
1198,now,2
1241,now,2
1247,now,2
1273,now,2
1312,now,2
1322,now,2
1354,now,2
1410,now,2
1414,now,2
1415,now,2
1436,now,2
1448,now,2
1465,now,2
1519,now,2
1529,now,2
1551,now,2
1576,now,2
1621,now,2
1651,now,2
1653,now,2
1663,now,2
1679,now,2
1721,now,2
1727,now,2
1740,now,2
26,london,3
27,london,3
31,london,3
36,london,3
41,london,3
45,london,3
46,london,3
49,london,3
76,london,3
102,london,3
105,london,3
121,london,3
125,london,3
157,london,3
165,london,3
168,london,3
184,london,3
188,london,3
200,london,3
214,london,3
227,london,3
229,london,3
232,london,3
248,london,3
270,london,3
271,london,3
279,london,3
291,london,3
296,london,3
302,london,3
306,london,3
308,london,3
310,london,3
313,london,3
316,london,3
336,london,3
351,london,3
356,london,3
387,london,3
398,london,3
407,london,3
423,london,3
426,london,3
436,london,3
439,london,3
447,london,3
455,london,3
457,london,3
477,london,3
489,london,3
494,london,3
505,london,3
510,london,3
516,london,3
527,london,3
533,london,3
548,london,3
567,london,3
578,london,3
594,london,3
598,london,3
602,london,3
610,london,3
623,london,3
625,london,3
626,london,3
629,london,3
631,london,3
636,london,3
639,london,3
640,london,3
648,london,3
660,london,3
663,london,3
664,london,3
676,london,3
681,london,3
682,london,3
694,london,3
696,london,3
713,london,3
719,london,3
724,london,3
728,london,3
745,london,3
747,london,3
753,london,3
760,london,3
771,london,3
775,london,3
787,london,3
797,london,3
802,london,3
806,london,3
812,london,3
822,london,3
835,london,3
840,london,3
845,london,3
866,london,3
867,london,3
868,london,3
874,london,3
878,london,3
881,london,3
887,london,3
895,london,3
896,london,3
900,london,3
906,london,3
911,london,3
917,london,3
932,london,3
944,london,3
946,london,3
955,london,3
967,london,3
970,london,3
977,london,3
985,london,3
992,london,3
998,london,3
1006,london,3
1007,london,3
1009,london,3
1010,london,3
1017,london,3
1019,london,3
1020,london,3
1023,london,3
1035,london,3
1036,london,3
1039,london,3
1046,london,3
1060,london,3
1066,london,3
1071,london,3
1077,london,3
1084,london,3
1103,london,3
1105,london,3
1113,london,3
1115,london,3
1118,london,3
1136,london,3
1156,london,3
1159,london,3
1169,london,3
1178,london,3
1192,london,3
1197,london,3
1200,london,3
1209,london,3
1220,london,3
1228,london,3
1233,london,3
1235,london,3
1269,london,3
1272,london,3
1274,london,3
1277,london,3
1283,london,3
1287,london,3
1288,london,3
1291,london,3
1302,london,3
1309,london,3
1325,london,3
1328,london,3
1333,london,3
1338,london,3
1348,london,3
1349,london,3
1351,london,3
1360,london,3
1367,london,3
1377,london,3
1379,london,3
1386,london,3
1393,london,3
1396,london,3
1397,london,3
1412,london,3
1438,london,3
1441,london,3
1442,london,3
1460,london,3
1462,london,3
1466,london,3
1468,london,3
1473,london,3
1477,london,3
1483,london,3
1485,london,3
1491,london,3
1492,london,3
1507,london,3
1528,london,3
1555,london,3
1563,london,3
1568,london,3
1588,london,3
1600,london,3
1601,london,3
1602,london,3
1613,london,3
1630,london,3
1631,london,3
1632,london,3
1635,london,3
1638,london,3
1643,london,3
1648,london,3
1652,london,3
1657,london,3
1658,london,3
1660,london,3
1665,london,3
1668,london,3
1741,london,3
1749,london,3
1761,london,3
1768,london,3
1793,london,3
14,can,4
22,can,4
30,can,4
32,can,4
35,can,4
38,can,4
39,can,4
40,can,4
52,can,4
54,can,4
56,can,4
65,can,4
68,can,4
69,can,4
88,can,4
106,can,4
110,can,4
128,can,4
148,can,4
156,can,4
194,can,4
196,can,4
225,can,4
236,can,4
277,can,4
282,can,4
283,can,4
323,can,4
326,can,4
367,can,4
373,can,4
458,can,4
470,can,4
493,can,4
499,can,4
500,can,4
514,can,4
532,can,4
540,can,4
547,can,4
561,can,4
581,can,4
588,can,4
649,can,4
679,can,4
699,can,4
708,can,4
722,can,4
772,can,4
779,can,4
783,can,4
800,can,4
803,can,4
821,can,4
824,can,4
826,can,4
850,can,4
856,can,4
893,can,4
899,can,4
915,can,4
938,can,4
984,can,4
1008,can,4
1074,can,4
1086,can,4
1130,can,4
1186,can,4
1204,can,4
1208,can,4
1217,can,4
1232,can,4
1253,can,4
1320,can,4
1324,can,4
1345,can,4
1352,can,4
1358,can,4
1385,can,4
1416,can,4
1418,can,4
1421,can,4
1428,can,4
1434,can,4
1453,can,4
1459,can,4
1505,can,4
1506,can,4
1584,can,4
1612,can,4
1670,can,4
1682,can,4
1683,can,4
1692,can,4
1700,can,4
1731,can,4
1751,can,4
1758,can,4
1762,can,4
1794,can,4
0,day,5
2,day,5
13,day,5
21,day,5
33,day,5
55,day,5
62,day,5
66,day,5
81,day,5
86,day,5
87,day,5
91,day,5
94,day,5
101,day,5
111,day,5
117,day,5
126,day,5
127,day,5
139,day,5
140,day,5
142,day,5
147,day,5
150,day,5
152,day,5
154,day,5
155,day,5
163,day,5
166,day,5
171,day,5
181,day,5
183,day,5
186,day,5
190,day,5
199,day,5
208,day,5
217,day,5
223,day,5
228,day,5
258,day,5
261,day,5
266,day,5
268,day,5
280,day,5
285,day,5
290,day,5
294,day,5
297,day,5
303,day,5
305,day,5
309,day,5
317,day,5
325,day,5
329,day,5
330,day,5
342,day,5
346,day,5
354,day,5
359,day,5
361,day,5
363,day,5
365,day,5
374,day,5
376,day,5
384,day,5
391,day,5
392,day,5
395,day,5
399,day,5
403,day,5
421,day,5
422,day,5
424,day,5
440,day,5
442,day,5
452,day,5
474,day,5
478,day,5
479,day,5
481,day,5
484,day,5
485,day,5
503,day,5
512,day,5
518,day,5
520,day,5
524,day,5
525,day,5
526,day,5
528,day,5
539,day,5
542,day,5
544,day,5
546,day,5
550,day,5
551,day,5
552,day,5
557,day,5
571,day,5
586,day,5
587,day,5
592,day,5
599,day,5
600,day,5
601,day,5
603,day,5
604,day,5
607,day,5
612,day,5
615,day,5
618,day,5
635,day,5
654,day,5
656,day,5
665,day,5
668,day,5
672,day,5
686,day,5
693,day,5
695,day,5
697,day,5
701,day,5
710,day,5
715,day,5
730,day,5
732,day,5
734,day,5
737,day,5
748,day,5
750,day,5
754,day,5
758,day,5
788,day,5
790,day,5
793,day,5
801,day,5
804,day,5
810,day,5
817,day,5
833,day,5
846,day,5
848,day,5
849,day,5
853,day,5
854,day,5
863,day,5
870,day,5
873,day,5
875,day,5
876,day,5
882,day,5
901,day,5
905,day,5
910,day,5
921,day,5
924,day,5
930,day,5
940,day,5
949,day,5
954,day,5
956,day,5
962,day,5
964,day,5
976,day,5
983,day,5
993,day,5
996,day,5
1000,day,5
1018,day,5
1024,day,5
1038,day,5
1063,day,5
1064,day,5
1089,day,5
1096,day,5
1098,day,5
1134,day,5
1138,day,5
1139,day,5
1140,day,5
1144,day,5
1145,day,5
1149,day,5
1153,day,5
1158,day,5
1167,day,5
1173,day,5
1175,day,5
1176,day,5
1183,day,5
1185,day,5
1189,day,5
1191,day,5
1194,day,5
1207,day,5
1215,day,5
1216,day,5
1219,day,5
1239,day,5
1254,day,5
1255,day,5
1257,day,5
1259,day,5
1264,day,5
1278,day,5
1280,day,5
1284,day,5
1293,day,5
1308,day,5
1314,day,5
1316,day,5
1317,day,5
1321,day,5
1337,day,5
1342,day,5
1346,day,5
1350,day,5
1364,day,5
1373,day,5
1381,day,5
1400,day,5
1402,day,5
1413,day,5
1420,day,5
1424,day,5
1425,day,5
1427,day,5
1432,day,5
1446,day,5
1447,day,5
1450,day,5
1455,day,5
1458,day,5
1461,day,5
1482,day,5
1496,day,5
1504,day,5
1514,day,5
1516,day,5
1518,day,5
1521,day,5
1523,day,5
1524,day,5
1526,day,5
1532,day,5
1533,day,5
1542,day,5
1545,day,5
1554,day,5
1558,day,5
1561,day,5
1564,day,5
1579,day,5
1595,day,5
1604,day,5
1605,day,5
1606,day,5
1608,day,5
1617,day,5
1619,day,5
1633,day,5
1634,day,5
1636,day,5
1640,day,5
1644,day,5
1646,day,5
1656,day,5
1672,day,5
1673,day,5
1675,day,5
1677,day,5
1678,day,5
1686,day,5
1689,day,5
1690,day,5
1694,day,5
1703,day,5
1704,day,5
1705,day,5
1706,day,5
1710,day,5
1713,day,5
1714,day,5
1724,day,5
1729,day,5
1732,day,5
1735,day,5
1736,day,5
1742,day,5
1744,day,5
1745,day,5
1748,day,5
1750,day,5
1755,day,5
1760,day,5
1763,day,5
1764,day,5
1769,day,5
1770,day,5
1773,day,5
1779,day,5
1786,day,5
1789,day,5
1798,day,5
29,today,6
84,today,6
238,today,6
267,today,6
314,today,6
347,today,6
379,today,6
383,today,6
453,today,6
454,today,6
464,today,6
490,today,6
495,today,6
498,today,6
549,today,6
619,today,6
642,today,6
646,today,6
651,today,6
653,today,6
744,today,6
764,today,6
770,today,6
807,today,6
871,today,6
913,today,6
918,today,6
979,today,6
981,today,6
1043,today,6
1068,today,6
1073,today,6
1078,today,6
1087,today,6
1111,today,6
1142,today,6
1201,today,6
1203,today,6
1224,today,6
1251,today,6
1289,today,6
1299,today,6
1369,today,6
1375,today,6
1387,today,6
1423,today,6
1445,today,6
1547,today,6
1572,today,6
1589,today,6
1685,today,6
1688,today,6
1698,today,6
1733,today,6
1776,today,6
1781,today,6
3,southbound,7
8,southbound,7
9,southbound,7
17,southbound,7
42,southbound,7
43,southbound,7
67,southbound,7
72,southbound,7
74,southbound,7
77,southbound,7
79,southbound,7
82,southbound,7
85,southbound,7
92,southbound,7
104,southbound,7
108,southbound,7
113,southbound,7
118,southbound,7
123,southbound,7
